province,U_R,COICOP,Products,Weights,Source
124,,,Food and non-alcoholic beverages,125.69007093637917,All Rwanda
124,,,Bread and cereals ,125.90511605977092,All Rwanda
124,,,Meat,127.61291905305265,All Rwanda
124,,,"Milk, cheese and eggs",122.02943127458947,All Rwanda
124,,,Vegetables ,129.4010266267967,All Rwanda
124,,,Non-alcoholic beverages ,120.59009862960299,All Rwanda
124,,,Alcoholic beverages and tobacco,122.27586083130322,All Rwanda
124,,,Clothing and footwear,119.83737357794197,All Rwanda
124,,,"Housing, water, electricity, gas and other fuels",120.47961706968034,All Rwanda
124,,,"Furnishing, household equipment and routine household maintenance ",112.83367929710565,All Rwanda
124,,,Health,106.66611384083271,All Rwanda
124,,,Transport,117.46710608135974,All Rwanda
124,,,Communication,102.48230939979341,All Rwanda
124,,,Recreation and culture,117.6566045840647,All Rwanda
124,,,Education,136.05779321438536,All Rwanda
124,,,Restaurants and hotels,110.58722091072632,All Rwanda
124,,,Miscellaneous goods and services,109.62752087039256,All Rwanda
125,,,GENERAL INDEX (CPI),123.21364916264943,All Rwanda
125,,,Food and non-alcoholic beverages,127.55656899646577,All Rwanda
125,,,Bread and cereals ,128.84250453478927,All Rwanda
125,,,Meat,130.9330841527617,All Rwanda
125,,,"Milk, cheese and eggs",122.8623877688328,All Rwanda
125,,,Vegetables ,129.7184252665302,All Rwanda
125,,,Non-alcoholic beverages ,121.04911741681187,All Rwanda
125,,,Alcoholic beverages and tobacco,122.44670162295479,All Rwanda
125,,,Clothing and footwear,120.13826603715862,All Rwanda
125,,,"Housing, water, electricity, gas and other fuels",121.41786679768722,All Rwanda
125,,,"Furnishing, household equipment and routine household maintenance ",112.99639833936178,All Rwanda
125,,,Health,106.70816003271744,All Rwanda
125,,,Transport,118.3276507544534,All Rwanda
125,,,Communication,102.48230939979341,All Rwanda
125,,,Recreation and culture,117.83191028843517,All Rwanda
125,,,Education,136.05813472408826,All Rwanda
125,,,Restaurants and hotels,110.66120688490157,All Rwanda
125,,,Miscellaneous goods and services,109.81537219930442,All Rwanda
126,,,GENERAL INDEX (CPI),123.116794887001,All Rwanda
126,,,Food and non-alcoholic beverages,127.16406557924164,All Rwanda
126,,,Bread and cereals ,132.74773111782142,All Rwanda
126,,,Meat,133.72038690585,All Rwanda
126,,,"Milk, cheese and eggs",123.30996099410153,All Rwanda
126,,,Vegetables ,127.01975243173827,All Rwanda
126,,,Non-alcoholic beverages ,120.78933108727911,All Rwanda
126,,,Alcoholic beverages and tobacco,122.36386291990091,All Rwanda
126,,,Clothing and footwear,121.04987689535045,All Rwanda
126,,,"Housing, water, electricity, gas and other fuels",121.34198549717627,All Rwanda
126,,,"Furnishing, household equipment and routine household maintenance ",113.57717572128733,All Rwanda
126,,,Health,106.62879108027016,All Rwanda
126,,,Transport,118.53839449365134,All Rwanda
126,,,Communication,102.48230939979341,All Rwanda
126,,,Recreation and culture,118.3199777593381,All Rwanda
126,,,Education,136.05779321438536,All Rwanda
126,,,Restaurants and hotels,110.58676027209363,All Rwanda
126,,,Miscellaneous goods and services,109.5135372929933,All Rwanda
127,,,GENERAL INDEX (CPI),122.9786439386094,All Rwanda
127,,,Food and non-alcoholic beverages,126.53043122092518,All Rwanda
127,,,Bread and cereals ,132.06934893827358,All Rwanda
127,,,Meat,133.94480171255205,All Rwanda
127,,,"Milk, cheese and eggs",123.15794648341019,All Rwanda
127,,,Vegetables ,126.3900564209004,All Rwanda
127,,,Non-alcoholic beverages ,120.84294083291142,All Rwanda
127,,,Alcoholic beverages and tobacco,123.37353533333024,All Rwanda
127,,,Clothing and footwear,121.55633333046609,All Rwanda
127,,,"Housing, water, electricity, gas and other fuels",121.30493220609891,All Rwanda
127,,,"Furnishing, household equipment and routine household maintenance ",113.7074649416716,All Rwanda
127,,,Health,107.01117466803157,All Rwanda
127,,,Transport,118.48997153416637,All Rwanda
127,,,Communication,102.46586327712663,All Rwanda
127,,,Recreation and culture,117.93023825748737,All Rwanda
127,,,Education,136.05779321438536,All Rwanda
127,,,Restaurants and hotels,110.6748309746332,All Rwanda
127,,,Miscellaneous goods and services,109.77229173362568,All Rwanda
128,,,GENERAL INDEX (CPI),125.16727999060818,All Rwanda
128,,,Food and non-alcoholic beverages,131.5679871445148,All Rwanda
128,,,Bread and cereals ,134.14530748281783,All Rwanda
128,,,Meat,135.8059521239863,All Rwanda
128,,,"Milk, cheese and eggs",123.12329158319424,All Rwanda
128,,,Vegetables ,136.1578374215146,All Rwanda
128,,,Non-alcoholic beverages ,120.54825219736446,All Rwanda
128,,,Alcoholic beverages and tobacco,124.25697774825298,All Rwanda
128,,,Clothing and footwear,122.15833128372535,All Rwanda
128,,,"Housing, water, electricity, gas and other fuels",121.31755724870297,All Rwanda
128,,,"Furnishing, household equipment and routine household maintenance ",114.04144614423726,All Rwanda
128,,,Health,107.28846104529426,All Rwanda
128,,,Transport,118.45656985374237,All Rwanda
128,,,Communication,102.46586327712663,All Rwanda
128,,,Recreation and culture,118.4792018605907,All Rwanda
128,,,Education,136.05779321438536,All Rwanda
128,,,Restaurants and hotels,110.66818838790603,All Rwanda
128,,,Miscellaneous goods and services,112.0050052167123,All Rwanda
129,,,GENERAL INDEX (CPI),127.2292608080561,All Rwanda
129,,,Food and non-alcoholic beverages,136.53489064507858,All Rwanda
129,,,Bread and cereals ,135.9728083861877,All Rwanda
129,,,Meat,136.49315862559936,All Rwanda
129,,,"Milk, cheese and eggs",123.08589926872321,All Rwanda
129,,,Vegetables ,146.02031891578613,All Rwanda
129,,,Non-alcoholic beverages ,120.45512660451702,All Rwanda
129,,,Alcoholic beverages and tobacco,124.98165434098686,All Rwanda
129,,,Clothing and footwear,122.28820243272156,All Rwanda
129,,,"Housing, water, electricity, gas and other fuels",121.66085944079784,All Rwanda
129,,,"Furnishing, household equipment and routine household maintenance ",114.29972983627667,All Rwanda
129,,,Health,107.17211666314738,All Rwanda
129,,,Transport,118.51448597946231,All Rwanda
129,,,Communication,102.45049182198426,All Rwanda
129,,,Recreation and culture,118.63447705889479,All Rwanda
129,,,Education,136.05779321438536,All Rwanda
129,,,Restaurants and hotels,110.68794355116643,All Rwanda
129,,,Miscellaneous goods and services,111.97773728842543,All Rwanda
130,,,GENERAL INDEX (CPI),128.94823603093312,All Rwanda
130,,,Food and non-alcoholic beverages,139.7928829673336,All Rwanda
130,,,Bread and cereals ,141.46358625432057,All Rwanda
130,,,Meat,139.71434075018783,All Rwanda
130,,,"Milk, cheese and eggs",121.8864030248691,All Rwanda
130,,,Vegetables ,149.34768003115136,All Rwanda
130,,,Non-alcoholic beverages ,121.30849958697611,All Rwanda
130,,,Alcoholic beverages and tobacco,130.7690296813644,All Rwanda
130,,,Clothing and footwear,122.74027587455755,All Rwanda
130,,,"Housing, water, electricity, gas and other fuels",121.35737845282925,All Rwanda
130,,,"Furnishing, household equipment and routine household maintenance ",114.53580758990134,All Rwanda
130,,,Health,106.95315023630491,All Rwanda
130,,,Transport,118.90679632986894,All Rwanda
130,,,Communication,102.45049182198426,All Rwanda
130,,,Recreation and culture,119.69598520605105,All Rwanda
130,,,Education,136.05779321438536,All Rwanda
130,,,Restaurants and hotels,110.72974521283241,All Rwanda
130,,,Miscellaneous goods and services,112.48367494593202,All Rwanda
131,,,GENERAL INDEX (CPI),133.8587289404888,All Rwanda
131,,,Food and non-alcoholic beverages,149.36838293266857,All Rwanda
131,,,Bread and cereals ,149.28032482114392,All Rwanda
131,,,Meat,142.2770771729363,All Rwanda
131,,,"Milk, cheese and eggs",121.68980067459871,All Rwanda
131,,,Vegetables ,166.03435040224127,All Rwanda
131,,,Non-alcoholic beverages ,123.12803551406789,All Rwanda
131,,,Alcoholic beverages and tobacco,145.20513270077385,All Rwanda
131,,,Clothing and footwear,123.18763348068961,All Rwanda
131,,,"Housing, water, electricity, gas and other fuels",122.00326074264736,All Rwanda
131,,,"Furnishing, household equipment and routine household maintenance ",114.2461696765993,All Rwanda
131,,,Health,107.42984440938764,All Rwanda
131,,,Transport,119.21767739290868,All Rwanda
131,,,Communication,102.45049182198426,All Rwanda
131,,,Recreation and culture,119.69038806588698,All Rwanda
131,,,Education,136.05741985725192,All Rwanda
131,,,Restaurants and hotels,110.80824621773381,All Rwanda
131,,,Miscellaneous goods and services,112.90870421184064,All Rwanda
132,,,GENERAL INDEX (CPI),132.8163836358342,All Rwanda
132,,,Food and non-alcoholic beverages,145.9073558582898,All Rwanda
132,,,Bread and cereals ,153.35840980380488,All Rwanda
132,,,Meat,143.81044927588252,All Rwanda
132,,,"Milk, cheese and eggs",122.50710920663852,All Rwanda
132,,,Vegetables ,155.54355714918552,All Rwanda
132,,,Non-alcoholic beverages ,124.16443182541133,All Rwanda
132,,,Alcoholic beverages and tobacco,148.93386676478613,All Rwanda
132,,,Clothing and footwear,123.57582570010624,All Rwanda
132,,,"Housing, water, electricity, gas and other fuels",122.00518476067889,All Rwanda
132,,,"Furnishing, household equipment and routine household maintenance ",114.46925852546214,All Rwanda
132,,,Health,107.42469660184923,All Rwanda
132,,,Transport,119.42856218805262,All Rwanda
132,,,Communication,102.45049182198426,All Rwanda
132,,,Recreation and culture,119.37722810251408,All Rwanda
132,,,Education,136.05741985725192,All Rwanda
132,,,Restaurants and hotels,110.75331153559705,All Rwanda
132,,,Miscellaneous goods and services,112.94606241218324,All Rwanda
133,,,GENERAL INDEX (CPI),132.2878221882406,All Rwanda
133,,,Food and non-alcoholic beverages,143.2191590740197,All Rwanda
133,,,Bread and cereals ,153.33954042786658,All Rwanda
133,,,Meat,147.84379852244174,All Rwanda
133,,,"Milk, cheese and eggs",122.96415506490331,All Rwanda
133,,,Vegetables ,148.17453427875375,All Rwanda
133,,,Non-alcoholic beverages ,124.74590874370546,All Rwanda
133,,,Alcoholic beverages and tobacco,151.77955520993788,All Rwanda
133,,,Clothing and footwear,125.82272314339863,All Rwanda
133,,,"Housing, water, electricity, gas and other fuels",122.37685054375903,All Rwanda
133,,,"Furnishing, household equipment and routine household maintenance ",114.91294699703452,All Rwanda
133,,,Health,107.41495633268013,All Rwanda
133,,,Transport,119.89690614984576,All Rwanda
133,,,Communication,102.45049182198426,All Rwanda
133,,,Recreation and culture,119.24421066921334,All Rwanda
133,,,Education,139.55298506374072,All Rwanda
133,,,Restaurants and hotels,110.66005796173437,All Rwanda
133,,,Miscellaneous goods and services,113.12076946376996,All Rwanda
134,,,GENERAL INDEX (CPI),134.51579484409552,All Rwanda
134,,,Food and non-alcoholic beverages,148.5094033592898,All Rwanda
134,,,Bread and cereals ,151.7117215615071,All Rwanda
134,,,Meat,148.5533653576679,All Rwanda
134,,,"Milk, cheese and eggs",122.28941294534623,All Rwanda
134,,,Vegetables ,158.86542089221334,All Rwanda
134,,,Non-alcoholic beverages ,124.45125898930907,All Rwanda
134,,,Alcoholic beverages and tobacco,149.2516418521574,All Rwanda
134,,,Clothing and footwear,126.07585294971197,All Rwanda
134,,,"Housing, water, electricity, gas and other fuels",123.66152644940527,All Rwanda
134,,,"Furnishing, household equipment and routine household maintenance ",115.053617197903,All Rwanda
134,,,Health,107.21947805376607,All Rwanda
134,,,Transport,119.93527989944242,All Rwanda
134,,,Communication,102.4554161107812,All Rwanda
134,,,Recreation and culture,120.15852277268291,All Rwanda
134,,,Education,139.55068267955394,All Rwanda
134,,,Restaurants and hotels,111.57083359404432,All Rwanda
134,,,Miscellaneous goods and services,113.27862123079962,All Rwanda
135,,,GENERAL INDEX (CPI),137.04399206104588,All Rwanda
135,,,Food and non-alcoholic beverages,153.78120642254004,All Rwanda
135,,,Bread and cereals ,148.05708999836003,All Rwanda
135,,,Meat,151.0453519764471,All Rwanda
135,,,"Milk, cheese and eggs",122.44575973972572,All Rwanda
135,,,Vegetables ,170.9685974581663,All Rwanda
135,,,Non-alcoholic beverages ,124.47946640348161,All Rwanda
135,,,Alcoholic beverages and tobacco,148.02192801733852,All Rwanda
135,,,Clothing and footwear,126.54601213370564,All Rwanda
135,,,"Housing, water, electricity, gas and other fuels",126.10549414732031,All Rwanda
135,,,"Furnishing, household equipment and routine household maintenance ",115.24041834340404,All Rwanda
135,,,Health,107.24507037814074,All Rwanda
135,,,Transport,120.07617052121434,All Rwanda
135,,,Communication,102.4554161107812,All Rwanda
135,,,Recreation and culture,120.68960291872699,All Rwanda
135,,,Education,139.55068267955394,All Rwanda
135,,,Restaurants and hotels,111.69595226547582,All Rwanda
135,,,Miscellaneous goods and services,113.95920367309016,All Rwanda
136,,,GENERAL INDEX (CPI),134.5373114123882,All Rwanda
136,,,Food and non-alcoholic beverages,149.18248497263244,All Rwanda
136,,,Bread and cereals ,150.57993671614963,All Rwanda
136,,,Meat,152.85494051273048,All Rwanda
136,,,"Milk, cheese and eggs",122.11135314006965,All Rwanda
136,,,Vegetables ,159.80330175270998,All Rwanda
136,,,Non-alcoholic beverages ,125.03846973739388,All Rwanda
136,,,Alcoholic beverages and tobacco,148.27771845753256,All Rwanda
136,,,Clothing and footwear,126.56685561231032,All Rwanda
136,,,"Housing, water, electricity, gas and other fuels",121.94619861622543,All Rwanda
136,,,"Furnishing, household equipment and routine household maintenance ",115.86241410320557,All Rwanda
136,,,Health,107.26113155278912,All Rwanda
136,,,Transport,120.07617052121434,All Rwanda
136,,,Communication,102.4554161107812,All Rwanda
136,,,Recreation and culture,121.51281959808229,All Rwanda
136,,,Education,139.55068267955394,All Rwanda
136,,,Restaurants and hotels,111.69595226547582,All Rwanda
136,,,Miscellaneous goods and services,114.36669809358902,All Rwanda
137,,,GENERAL INDEX (CPI),135.44788168438055,All Rwanda
137,,,Food and non-alcoholic beverages,144.76448639516283,All Rwanda
137,,,Bread and cereals ,146.5112607842497,All Rwanda
137,,,Meat,153.49517319366166,All Rwanda
137,,,"Milk, cheese and eggs",123.89998107967885,All Rwanda
137,,,Vegetables ,152.896168249908,All Rwanda
137,,,Non-alcoholic beverages ,124.21577162977461,All Rwanda
137,,,Alcoholic beverages and tobacco,148.3003117028113,All Rwanda
137,,,Clothing and footwear,126.17401922544072,All Rwanda
137,,,"Housing, water, electricity, gas and other fuels",125.23767041867148,All Rwanda
137,,,"Furnishing, household equipment and routine household maintenance ",115.67829728164665,All Rwanda
137,,,Health,107.29358553302829,All Rwanda
137,,,Transport,145.7306799024123,All Rwanda
137,,,Communication,102.45771881924772,All Rwanda
137,,,Recreation and culture,122.3629148259454,All Rwanda
137,,,Education,139.55068267955394,All Rwanda
137,,,Restaurants and hotels,111.69595226547582,All Rwanda
137,,,Miscellaneous goods and services,114.61090213453934,All Rwanda
138,,,GENERAL INDEX (CPI),135.77605268636484,All Rwanda
138,,,Food and non-alcoholic beverages,145.38075451851387,All Rwanda
138,,,Bread and cereals ,143.66844224403863,All Rwanda
138,,,Meat,155.3777207209192,All Rwanda
138,,,"Milk, cheese and eggs",123.8310293561125,All Rwanda
138,,,Vegetables ,156.0069055106086,All Rwanda
138,,,Non-alcoholic beverages ,122.83858846921059,All Rwanda
138,,,Alcoholic beverages and tobacco,149.71291682639776,All Rwanda
138,,,Clothing and footwear,127.13263963238849,All Rwanda
138,,,"Housing, water, electricity, gas and other fuels",124.65054802909759,All Rwanda
138,,,"Furnishing, household equipment and routine household maintenance ",116.05694594102847,All Rwanda
138,,,Health,107.25939833229923,All Rwanda
138,,,Transport,146.17821257661373,All Rwanda
138,,,Communication,102.45771881924772,All Rwanda
138,,,Recreation and culture,122.07661321878372,All Rwanda
138,,,Education,139.55068267955394,All Rwanda
138,,,Restaurants and hotels,111.69498479834373,All Rwanda
138,,,Miscellaneous goods and services,114.82719025413257,All Rwanda
139,,,GENERAL INDEX (CPI),137.156755736706,All Rwanda
139,,,Food and non-alcoholic beverages,148.47426411185418,All Rwanda
139,,,Bread and cereals ,142.13283817579932,All Rwanda
139,,,Meat,154.87005291190476,All Rwanda
139,,,"Milk, cheese and eggs",124.48681573193161,All Rwanda
